OMP: Warning #181: OMP_PROC_BIND: ignored because KMP_AFFINITY has been defined
OMP: Warning #181: OMP_PLACES: ignored because KMP_AFFINITY has been defined
TYPE=unsigned int
ENABLE_READ=1
ENABLE_WRITE=1
ENABLE_READWRITE=1
SHUFFLE_THREADS=0
REVERSE_THREADS=0
SHUFFLE_TRANSACTIONS=0
REVERSE_TRANSACTIONS=0
SHUFFLE_ACCESSES=0
REVERSE_ACCESSES=0
TEST_RANDOMICITY=0
Running with MNTh=32 and MNTr=1024 and MAL=262144
mquanta[B], num_threads, num_thransactions, length, memsize[B], read_max_time[s], read_avg_time[s], read_var_time, write_max_time[s], write_avg_time[s], write_var_time, readwrite_max_time[s], readwrite_avg_time[s], readwrite_var_time, read_max_bw[B/s], read_avg_bw[B/s], write_max_bw[B/s], write_avg_bw[B/s], readwrite_max_bw[B/s], readwrite_avg_bw[B/s], 
4 32 256 131072 4.29497e+09 0.0696683 0.0689774 1.46565e-07 0.163065 0.162465 1.45273e-07 0.165962 0.165071 1.03e-07 6.16488e+10 6.22663e+10 2.6339e+10 2.64362e+10 2.58792e+10 2.60189e+10
4 32 256 262144 8.58993e+09 0.138999 0.137265 6.15692e-07 0.327915 0.326724 5.26821e-07 0.333191 0.331664 4.18338e-07 6.17985e+10 6.25792e+10 2.61956e+10 2.62911e+10 2.57808e+10 2.58995e+10
4 32 512 1 65536 1.843e-06 1.70316e-06 3.35501e-15 2.23e-06 2.08494e-06 4.75925e-15 2.441e-06 2.35547e-06 1.69187e-15 3.55594e+10 3.84791e+10 2.93883e+10 3.14331e+10 2.6848e+10 2.78229e+10
4 32 512 2 131072 3.804e-06 3.74744e-06 5.34246e-16 3.839e-06 3.77028e-06 4.96577e-16 7.486e-06 5.30125e-06 1.56831e-13 3.44564e+10 3.49764e+10 3.41422e+10 3.47645e+10 1.7509e+10 2.47247e+10
4 32 512 4 262144 5.72e-06 5.59334e-06 1.07654e-15 6.069e-06 5.9915e-06 1.426e-15 1.1237e-05 8.97531e-06 1.70171e-13 4.58294e+10 4.68671e+10 4.31939e+10 4.37526e+10 2.33286e+10 2.92072e+10
4 32 512 8 524288 9.316e-06 9.24897e-06 8.05843e-16 1.275e-05 1.04511e-05 1.72726e-13 1.9813e-05 1.91065e-05 1.84696e-12 5.62782e+10 5.66861e+10 4.11206e+10 5.01657e+10 2.64618e+10 2.74403e+10
4 32 512 16 1.04858e+06 1.8647e-05 1.85772e-05 9.80569e-16 2.1523e-05 2.14474e-05 1.687e-15 3.4605e-05 3.45633e-05 8.19265e-16 5.6233e+10 5.64444e+10 4.87189e+10 4.88905e+10 3.03013e+10 3.03379e+10
4 32 512 32 2.09715e+06 3.5631e-05 3.55417e-05 1.21621e-15 4.346e-05 4.29673e-05 1.6454e-13 7.506e-05 7.27141e-05 1.62282e-12 5.88575e+10 5.90054e+10 4.82548e+10 4.88081e+10 2.79397e+10 2.88411e+10
4 32 512 64 4.1943e+06 5.4232e-05 5.36659e-05 8.51716e-14 7.6199e-05 7.4873e-05 1.23819e-12 0.000137203 0.000137035 3.56269e-15 7.734e+10 7.81558e+10 5.50441e+10 5.60189e+10 3.05701e+10 3.06076e+10
4 32 512 128 8.38861e+06 0.000101717 0.000100922 1.56487e-13 0.000141913 0.000140592 1.03445e-12 0.000268331 0.000268174 4.80956e-15 8.24701e+10 8.31198e+10 5.91109e+10 5.96665e+10 3.12622e+10 3.12804e+10
4 32 512 256 1.67772e+07 0.000195803 0.000194248 1.46182e-12 0.000273318 0.000271513 1.27686e-12 0.000530588 0.000530435 7.60586e-15 8.56842e+10 8.63702e+10 6.13835e+10 6.17915e+10 3.162e+10 3.16292e+10
4 32 512 512 3.35544e+07 0.000384245 0.000380817 7.45773e-12 0.000536508 0.000534841 1.09921e-12 0.00097712 0.000976224 1.6346e-13 8.73256e+10 8.81116e+10 6.25423e+10 6.27372e+10 3.43401e+10 3.43716e+10
4 32 512 1024 6.71089e+07 0.00175028 0.00169397 2.0599e-09 0.00171234 0.00165322 1.92072e-09 0.00264147 0.00259672 6.13536e-10 3.83418e+10 3.96164e+10 3.91913e+10 4.05927e+10 2.54059e+10 2.58437e+10
4 32 512 2048 1.34218e+08 0.00306053 0.00299984 1.37669e-09 0.00420463 0.00414967 2.11521e-09 0.00519793 0.00513289 1.13128e-09 4.38544e+10 4.47416e+10 3.19214e+10 3.23442e+10 2.58214e+10 2.61486e+10
4 32 512 4096 2.68435e+08 0.00518263 0.0051111 2.01269e-09 0.00942848 0.00932813 2.94981e-09 0.0104744 0.0103916 2.16118e-09 5.17952e+10 5.25201e+10 2.84707e+10 2.8777e+10 2.56277e+10 2.5832e+10
4 32 512 8192 5.36871e+08 0.00949943 0.00931439 8.63598e-09 0.0195245 0.0194031 5.47546e-09 0.0210069 0.0205644 9.45914e-09 5.65161e+10 5.76388e+10 2.74973e+10 2.76693e+10 2.55569e+10 2.61068e+10
4 32 512 16384 1.07374e+09 0.0180545 0.0177938 1.65282e-08 0.0399072 0.0395534 1.59183e-08 0.0410932 0.0408846 1.17991e-08 5.94722e+10 6.03435e+10 2.6906e+10 2.71466e+10 2.61294e+10 2.62628e+10
4 32 512 32768 2.14748e+09 0.0355921 0.0348922 6.89519e-08 0.0808204 0.0803429 3.74989e-08 0.0825186 0.0821199 3.21454e-08 6.0336e+10 6.15462e+10 2.65711e+10 2.6729e+10 2.60242e+10 2.61506e+10
4 32 512 65536 4.29497e+09 0.0696369 0.0689181 1.38668e-07 0.162979 0.162174 1.46199e-07 0.165696 0.165156 6.11355e-08 6.16766e+10 6.23198e+10 2.63529e+10 2.64837e+10 2.59207e+10 2.60055e+10
4 32 512 131072 8.58993e+09 0.138706 0.137242 5.13884e-07 0.328032 0.326853 5.58854e-07 0.332895 0.331572 2.92821e-07 6.19293e+10 6.25895e+10 2.61863e+10 2.62808e+10 2.58038e+10 2.59067e+10
4 32 512 262144 1.71799e+10 0.27642 0.274078 1.3434e-06 0.656216 0.653828 1.84637e-06 0.664468 0.662147 1.20722e-06 6.21514e+10 6.26823e+10 2.61802e+10 2.62758e+10 2.58551e+10 2.59457e+10
4 32 1024 1 131072 3.187e-06 3.13247e-06 1.20356e-15 3.88e-06 3.81119e-06 1.06609e-15 4.708e-06 4.57919e-06 1.84028e-15 4.11271e+10 4.1843e+10 3.37814e+10 3.43914e+10 2.78403e+10 2.86234e+10
4 32 1024 2 262144 8.805e-06 7.50934e-06 5.55785e-14 7.488e-06 7.43781e-06 6.34965e-16 1.048e-05 1.04021e-05 1.01077e-15 2.97722e+10 3.4909e+10 3.50085e+10 3.52448e+10 2.50137e+10 2.52011e+10
4 32 1024 4 524288 1.3176e-05 1.11623e-05 1.3467e-13 1.198e-05 1.19015e-05 2.42713e-15 1.777e-05 1.76961e-05 7.97746e-16 3.97911e+10 4.69696e+10 4.37636e+10 4.40523e+10 2.95041e+10 2.96274e+10
4 32 1024 8 1.04858e+06 1.8869e-05 1.84387e-05 1.64717e-14 2.0718e-05 2.0662e-05 1.25103e-15 3.9497e-05 3.62847e-05 1.20752e-11 5.55714e+10 5.68683e+10 5.06118e+10 5.07491e+10 2.65482e+10 2.88986e+10
4 32 1024 16 2.09715e+06 3.7124e-05 3.70498e-05 1.15126e-15 4.2878e-05 4.27842e-05 1.37126e-15 6.9085e-05 6.89933e-05 1.54529e-15 5.64905e+10 5.66035e+10 4.89097e+10 4.9017e+10 3.03561e+10 3.03964e+10
4 32 1024 32 4.1943e+06 7.1217e-05 7.10506e-05 7.65637e-15 8.6894e-05 8.64252e-05 5.98308e-14 0.000149878 0.000145857 3.39703e-12 5.88947e+10 5.90327e+10 4.82692e+10 4.85311e+10 2.79848e+10 2.87563e+10
4 32 1024 64 8.38861e+06 0.000107476 0.000106371 2.53637e-13 0.000152546 0.00015103 1.24507e-12 0.000274065 0.000273942 6.24304e-15 7.8051e+10 7.8862e+10 5.49907e+10 5.55428e+10 3.06081e+10 3.06219e+10
4 32 1024 128 1.67772e+07 0.000203528 0.000202078 6.20247e-13 0.000283918 0.000281951 2.83562e-12 0.000536298 0.000536136 5.02848e-15 8.2432e+10 8.30234e+10 5.90918e+10 5.95039e+10 3.12834e+10 3.12928e+10
4 32 1024 256 3.35544e+07 0.000392718 0.000388243 6.50483e-12 0.000547447 0.000543715 4.74681e-12 0.000969935 0.000969575 5.64122e-14 8.54415e+10 8.64263e+10 6.12926e+10 6.17132e+10 3.45945e+10 3.46074e+10
4 32 1024 512 6.71089e+07 0.00176822 0.00168313 2.35425e-09 0.0017188 0.00166215 1.75658e-09 0.00266304 0.00260416 6.75549e-10 3.79529e+10 3.98716e+10 3.90439e+10 4.03747e+10 2.52001e+10 2.57698e+10
4 32 1024 1024 1.34218e+08 0.00303814 0.00299256 8.62979e-10 0.00420161 0.00414493 1.43795e-09 0.00520141 0.00514162 9.09206e-10 4.41776e+10 4.48505e+10 3.19443e+10 3.23812e+10 2.58041e+10 2.61041e+10
4 32 1024 2048 2.68435e+08 0.0051821 0.00510695 2.51519e-09 0.00937603 0.00930288 2.63856e-09 0.0105158 0.0104269 2.03218e-09 5.18006e+10 5.25628e+10 2.863e+10 2.88551e+10 2.55269e+10 2.57446e+10
4 32 1024 4096 5.36871e+08 0.00955657 0.00932655 7.93685e-09 0.01971 0.0193516 1.24243e-08 0.0207483 0.0205927 6.35819e-09 5.61782e+10 5.75637e+10 2.72386e+10 2.77429e+10 2.58754e+10 2.6071e+10
4 32 1024 8192 1.07374e+09 0.0181199 0.0177946 1.53029e-08 0.0398071 0.0396336 1.43661e-08 0.0410588 0.0408955 7.62569e-09 5.92575e+10 6.03409e+10 2.69736e+10 2.70917e+10 2.61513e+10 2.62557e+10
4 32 1024 16384 2.14748e+09 0.0353581 0.0348896 5.64215e-08 0.0806844 0.0803173 6.09071e-08 0.0825035 0.0822136 2.28051e-08 6.07353e+10 6.15508e+10 2.66158e+10 2.67375e+10 2.6029e+10 2.61208e+10
4 32 1024 32768 4.29497e+09 0.0697328 0.0688604 1.59265e-07 0.162758 0.162098 1.54207e-07 0.16575 0.165046 1.05213e-07 6.15918e+10 6.23721e+10 2.63887e+10 2.64962e+10 2.59123e+10 2.60229e+10
4 32 1024 65536 8.58993e+09 0.138352 0.137186 4.6882e-07 0.32819 0.326977 5.38965e-07 0.332064 0.331039 2.69728e-07 6.20875e+10 6.26155e+10 2.61737e+10 2.62708e+10 2.58683e+10 2.59484e+10
4 32 1024 131072 1.71799e+10 0.276554 0.273995 1.41e-06 0.656203 0.653684 1.96733e-06 0.665097 0.662714 1.40366e-06 6.21213e+10 6.27013e+10 2.61807e+10 2.62816e+10 2.58306e+10 2.59235e+10
4 32 1024 262144 3.43597e+10 0.550949 0.547514 2.51562e-06 1.3179 1.31155 8.37908e-06 1.33977 1.33595 3.48677e-06 6.23646e+10 6.27559e+10 2.60716e+10 2.61978e+10 2.56459e+10 2.57193e+10
