OMP: Warning #181: OMP_PROC_BIND: ignored because KMP_AFFINITY has been defined
OMP: Warning #181: OMP_PLACES: ignored because KMP_AFFINITY has been defined
TYPE=unsigned int
ENABLE_READ=1
ENABLE_WRITE=1
ENABLE_READWRITE=1
SHUFFLE_THREADS=0
REVERSE_THREADS=0
SHUFFLE_TRANSACTIONS=0
REVERSE_TRANSACTIONS=0
SHUFFLE_ACCESSES=0
REVERSE_ACCESSES=1
TEST_RANDOMICITY=0
Running with MNTh=32 and MNTr=1024 and MAL=262144
mquanta[B], num_threads, num_thransactions, length, memsize[B], read_max_time[s], read_avg_time[s], read_var_time, write_max_time[s], write_avg_time[s], write_var_time, readwrite_max_time[s], readwrite_avg_time[s], readwrite_var_time, read_max_bw[B/s], read_avg_bw[B/s], write_max_bw[B/s], write_avg_bw[B/s], readwrite_max_bw[B/s], readwrite_avg_bw[B/s], 
4 32 1 1 128 3.5e-07 2.29563e-07 2.85006e-15 2.52e-07 1.44531e-07 2.41487e-15 2.9e-07 1.74719e-07 3.04914e-15 3.65714e+08 5.57582e+08 5.07937e+08 8.85622e+08 4.41379e+08 7.32606e+08
4 32 1 2 256 1.53e-07 1.06031e-07 3.70655e-16 1.55e-07 9.93438e-08 4.92601e-16 2.81e-07 1.57688e-07 2.50765e-15 1.6732e+09 2.41438e+09 1.65161e+09 2.57691e+09 9.11032e+08 1.62346e+09
4 32 1 4 512 1.2e-07 8.7625e-08 3.60547e-16 1.97e-07 1.12281e-07 9.66452e-16 2.55e-07 1.44969e-07 1.32978e-15 4.26667e+09 5.84308e+09 2.59898e+09 4.55998e+09 2.00784e+09 3.5318e+09
4 32 1 8 1024 1.54e-07 9.9875e-08 4.20797e-16 1.96e-07 1.06969e-07 6.7628e-16 3.59e-07 2.15094e-07 4.10171e-15 6.64935e+09 1.02528e+10 5.22449e+09 9.57289e+09 2.85237e+09 4.76071e+09
4 32 1 16 2048 4.09e-07 1.50625e-07 3.28298e-15 1.89e-07 1.3875e-07 3.62437e-16 2.97e-07 1.75875e-07 1.38255e-15 5.00733e+09 1.35967e+10 1.0836e+10 1.47604e+10 6.89562e+09 1.16446e+10
4 32 1 32 4096 3.14e-07 1.76156e-07 2.60088e-15 1.89e-07 1.66469e-07 1.43499e-16 4.32e-07 2.44844e-07 3.54707e-15 1.30446e+10 2.32521e+10 2.1672e+10 2.46052e+10 9.48148e+09 1.6729e+10
4 32 1 64 8192 3.3e-07 1.98906e-07 1.30002e-15 3.75e-07 2.45531e-07 1.25369e-15 5.45e-07 3.38594e-07 5.01549e-15 2.48242e+10 4.11852e+10 2.18453e+10 3.33644e+10 1.50312e+10 2.41942e+10
4 32 1 128 16384 4.44e-07 3.12781e-07 1.42761e-15 4.27e-07 3.86375e-07 4.25797e-16 7.71e-07 5.56688e-07 8.47428e-15 3.69009e+10 5.23817e+10 3.837e+10 4.24044e+10 2.12503e+10 2.94312e+10
4 32 1 256 32768 5.86e-07 5.33344e-07 4.41913e-16 7.5e-07 7.08031e-07 4.82593e-16 1.066e-06 9.43594e-07 1.68237e-15 5.59181e+10 6.14388e+10 4.36907e+10 4.62804e+10 3.07392e+10 3.47268e+10
4 32 1 512 65536 1.002e-06 9.39469e-07 5.40749e-16 1.357e-06 1.31884e-06 5.48882e-16 1.836e-06 1.75247e-06 1.53462e-15 6.54052e+10 6.97586e+10 4.82948e+10 4.9692e+10 3.5695e+10 3.73964e+10
4 32 1 1024 131072 1.844e-06 1.78622e-06 5.30796e-16 2.602e-06 2.54797e-06 5.00155e-16 3.459e-06 3.38413e-06 6.66484e-16 7.10803e+10 7.33796e+10 5.03736e+10 5.14418e+10 3.7893e+10 3.87314e+10
4 32 1 2048 262144 3.56e-06 3.49409e-06 7.61522e-16 5.069e-06 4.99909e-06 1.00096e-15 6.928e-06 6.67781e-06 3.20503e-15 7.3636e+10 7.50249e+10 5.17151e+10 5.24383e+10 3.78383e+10 3.9256e+10
4 32 1 4096 524288 6.96e-06 6.89084e-06 1.22794e-15 9.986e-06 9.92516e-06 9.00319e-16 1.3394e-05 1.32316e-05 3.75018e-15 7.53287e+10 7.60847e+10 5.25023e+10 5.28242e+10 3.91435e+10 3.9624e+10
4 32 1 8192 1.04858e+06 1.3842e-05 1.37069e-05 3.86581e-15 1.9845e-05 1.97781e-05 1.41552e-15 2.6485e-05 2.63707e-05 5.29639e-15 7.57532e+10 7.64997e+10 5.28383e+10 5.3017e+10 3.95913e+10 3.97629e+10
4 32 1 16384 2.09715e+06 2.7707e-05 2.74172e-05 2.0012e-14 3.9549e-05 3.9486e-05 1.90972e-15 5.2835e-05 5.26258e-05 1.08187e-14 7.56903e+10 7.64904e+10 5.30267e+10 5.31112e+10 3.96925e+10 3.98503e+10
4 32 1 32768 4.1943e+06 5.5208e-05 5.47124e-05 5.9474e-14 7.9076e-05 7.89125e-05 3.78819e-15 0.000105275 0.000105122 4.0728e-15 7.59728e+10 7.6661e+10 5.30414e+10 5.31513e+10 3.98414e+10 3.98994e+10
4 32 1 65536 8.38861e+06 0.000110733 0.000109151 4.87008e-13 0.000158226 0.000157986 2.02069e-14 0.000210393 0.000210124 1.41426e-14 7.57553e+10 7.68529e+10 5.30166e+10 5.30973e+10 3.98711e+10 3.99221e+10
4 32 1 131072 1.67772e+07 0.00022016 0.000218364 1.20976e-12 0.000325499 0.000321407 2.28042e-11 0.000429176 0.000420584 4.88678e-12 7.62047e+10 7.68313e+10 5.15431e+10 5.21993e+10 3.90917e+10 3.98903e+10
4 32 1 262144 3.35544e+07 0.000442696 0.000437141 3.92572e-12 0.000651136 0.000647438 1.63367e-11 0.000756208 0.000755645 8.15413e-14 7.57957e+10 7.67588e+10 5.15321e+10 5.18265e+10 4.4372e+10 4.4405e+10
4 32 2 1 256 1.78e-07 1.47031e-07 2.41593e-16 1.77e-07 1.24031e-07 7.04155e-16 3.46e-07 2.23781e-07 4.21698e-15 1.4382e+09 1.74113e+09 1.44633e+09 2.064e+09 7.39884e+08 1.14397e+09
4 32 2 2 512 1.53e-07 1.26812e-07 4.49527e-16 1.89e-07 1.2725e-07 5.94e-16 4.02e-07 1.78656e-07 4.90441e-15 3.34641e+09 4.03746e+09 2.70899e+09 4.02358e+09 1.27363e+09 2.86584e+09
4 32 2 4 1024 1.65e-07 1.28813e-07 4.40465e-16 1.6e-07 1.19938e-07 3.70434e-16 3.21e-07 1.98563e-07 3.05081e-15 6.20606e+09 7.94954e+09 6.4e+09 8.53778e+09 3.19003e+09 5.15707e+09
4 32 2 8 2048 1.59e-07 1.32531e-07 3.01374e-16 1.92e-07 1.46719e-07 3.06327e-16 4.11e-07 1.96719e-07 2.96433e-15 1.28805e+10 1.5453e+10 1.06667e+10 1.39587e+10 4.98297e+09 1.04108e+10
4 32 2 16 4096 4.46e-07 3.37719e-07 3.44101e-15 6.44e-07 4.43375e-07 1.18587e-14 8.05e-07 5.42125e-07 2.08175e-14 9.18386e+09 1.21284e+10 6.36025e+09 9.23823e+09 5.0882e+09 7.55545e+09
4 32 2 32 8192 5.33e-07 2.86688e-07 7.24596e-15 3.18e-07 2.72469e-07 4.52249e-16 7.25e-07 4.06906e-07 8.82402e-15 1.53696e+10 2.85747e+10 2.5761e+10 3.00658e+10 1.12993e+10 2.01324e+10
4 32 2 64 16384 5.43e-07 3.49281e-07 3.31389e-15 4.51e-07 4.10469e-07 3.50124e-16 8.52e-07 6.03031e-07 1.28766e-14 3.01731e+10 4.69078e+10 3.63282e+10 3.99153e+10 1.923e+10 2.71694e+10
4 32 2 128 32768 5.92e-07 5.43813e-07 4.0834e-16 7.75e-07 7.21656e-07 5.34663e-16 1.114e-06 9.74094e-07 5.03658e-15 5.53514e+10 6.02561e+10 4.22813e+10 4.54067e+10 2.94147e+10 3.36395e+10
4 32 2 256 65536 1.011e-06 9.60781e-07 5.11358e-16 1.372e-06 1.32334e-06 4.58913e-16 1.864e-06 1.77397e-06 2.71478e-15 6.48229e+10 6.82112e+10 4.77668e+10 4.9523e+10 3.51588e+10 3.69432e+10
4 32 2 512 131072 1.904e-06 1.82169e-06 1.01321e-15 2.608e-06 2.56909e-06 5.49335e-16 3.519e-06 3.39691e-06 3.24933e-15 6.88403e+10 7.19509e+10 5.02577e+10 5.10188e+10 3.72469e+10 3.85857e+10
4 32 2 1024 262144 3.576e-06 3.52347e-06 5.77874e-16 5.084e-06 5.01244e-06 9.63371e-16 6.849e-06 6.69356e-06 6.95887e-15 7.33065e+10 7.43994e+10 5.15625e+10 5.22987e+10 3.82748e+10 3.91636e+10
4 32 2 2048 524288 7.015e-06 6.95338e-06 7.40734e-16 1.0087e-05 9.96297e-06 1.50991e-15 1.3339e-05 1.32607e-05 2.86335e-15 7.47381e+10 7.54005e+10 5.19766e+10 5.26237e+10 3.93049e+10 3.95371e+10
4 32 2 4096 1.04858e+06 1.3853e-05 1.37849e-05 1.15796e-15 1.9912e-05 1.98084e-05 2.96293e-15 2.6574e-05 2.63992e-05 7.42859e-15 7.56931e+10 7.6067e+10 5.26605e+10 5.29359e+10 3.94587e+10 3.972e+10
4 32 2 8192 2.09715e+06 2.7765e-05 2.75509e-05 1.05302e-14 3.9605e-05 3.95018e-05 1.53513e-15 5.2799e-05 5.26654e-05 7.43699e-15 7.55322e+10 7.61193e+10 5.29517e+10 5.309e+10 3.97195e+10 3.98203e+10
4 32 2 16384 4.1943e+06 5.5389e-05 5.49399e-05 3.77481e-14 7.9064e-05 7.89494e-05 6.72662e-15 0.000105395 0.00010517 1.72715e-14 7.57245e+10 7.63435e+10 5.30495e+10 5.31265e+10 3.9796e+10 3.98814e+10
4 32 2 32768 8.38861e+06 0.000110206 0.00010969 4.99095e-14 0.000157947 0.000157735 7.45956e-15 0.000210406 0.000210206 1.54096e-14 7.61175e+10 7.64757e+10 5.31103e+10 5.31818e+10 3.98687e+10 3.99066e+10
4 32 2 65536 1.67772e+07 0.000219986 0.000218864 6.29493e-13 0.000315505 0.000315273 1.02718e-14 0.000420618 0.000420173 2.68943e-14 7.62649e+10 7.6656e+10 5.31758e+10 5.32149e+10 3.98871e+10 3.99293e+10
4 32 2 131072 3.35544e+07 0.000441311 0.000437405 2.00632e-12 0.000640488 0.000633289 1.99573e-11 0.000776793 0.000774755 3.33008e-13 7.60335e+10 7.67126e+10 5.23889e+10 5.29844e+10 4.31961e+10 4.33097e+10
4 32 2 262144 6.71089e+07 0.00156339 0.0014809 2.57793e-09 0.00231041 0.00178682 1.15876e-08 0.00353911 0.00260241 3.17493e-08 4.29252e+10 4.53164e+10 2.90463e+10 3.75578e+10 1.89621e+10 2.57872e+10
4 32 4 1 512 3.49e-07 2.85562e-07 7.31434e-16 4.32e-07 3.04875e-07 3.08048e-15 4.15e-07 2.37156e-07 5.08919e-15 1.46705e+09 1.79295e+09 1.18519e+09 1.67938e+09 1.23373e+09 2.15891e+09
4 32 4 2 1024 2.95e-07 1.74438e-07 1.86218e-15 2.15e-07 1.66906e-07 7.66147e-16 4.33e-07 2.34719e-07 6.97058e-15 3.47119e+09 5.8703e+09 4.76279e+09 6.13518e+09 2.3649e+09 4.36267e+09
4 32 4 4 2048 2.01e-07 1.67063e-07 4.26934e-16 3.03e-07 1.93594e-07 1.23768e-15 3.17e-07 2.25469e-07 1.5355e-15 1.01891e+10 1.22589e+10 6.75908e+09 1.05789e+10 6.46057e+09 9.0833e+09
4 32 4 8 4096 2.71e-07 2.10156e-07 7.57944e-16 3.06e-07 2.26844e-07 7.75382e-16 4.46e-07 3.03531e-07 3.50325e-15 1.51144e+10 1.94903e+10 1.33856e+10 1.80565e+10 9.18386e+09 1.34945e+10
4 32 4 16 8192 8.63e-07 5.83031e-07 1.86781e-14 5.27e-07 3.1125e-07 4.4855e-15 5.17e-07 3.75375e-07 2.4598e-15 9.49247e+09 1.40507e+10 1.55446e+10 2.63197e+10 1.58453e+10 2.18235e+10
4 32 4 32 16384 5.64e-07 4.44031e-07 2.18116e-15 5.06e-07 4.63281e-07 3.33765e-16 9.12e-07 6.29125e-07 7.80848e-15 2.90496e+10 3.68983e+10 3.23794e+10 3.53651e+10 1.79649e+10 2.60425e+10
4 32 4 64 32768 6.57e-07 6.06094e-07 9.1921e-16 8.12e-07 7.61656e-07 4.52976e-16 1.117e-06 9.84875e-07 2.62261e-15 4.98752e+10 5.40642e+10 4.03547e+10 4.3022e+10 2.93357e+10 3.32712e+10
4 32 4 128 65536 1.058e-06 1.01031e-06 7.8484e-16 1.432e-06 1.36819e-06 6.40527e-16 1.903e-06 1.78678e-06 3.04717e-15 6.19433e+10 6.48671e+10 4.57654e+10 4.78999e+10 3.44383e+10 3.66782e+10
4 32 4 256 131072 1.0965e-05 2.14034e-06 2.51539e-12 2.685e-06 2.62769e-06 9.41652e-16 3.5e-06 3.4275e-06 1.32013e-15 1.19537e+10 6.12388e+10 4.88164e+10 4.98811e+10 3.74491e+10 3.82413e+10
4 32 4 512 262144 3.816e-06 3.56181e-06 5.58603e-15 5.138e-06 5.06097e-06 1.29466e-15 6.842e-06 6.71503e-06 3.21159e-15 6.8696e+10 7.35985e+10 5.10206e+10 5.17972e+10 3.83139e+10 3.90384e+10
4 32 4 1024 524288 7.074e-06 7.01569e-06 1.08834e-15 1.0104e-05 9.97875e-06 1.30375e-15 1.3415e-05 1.32848e-05 4.90946e-15 7.41148e+10 7.47308e+10 5.18892e+10 5.25404e+10 3.90822e+10 3.94652e+10
4 32 4 2048 1.04858e+06 1.3936e-05 1.38428e-05 2.32921e-15 1.9882e-05 1.98077e-05 1.73683e-15 2.6538e-05 2.64011e-05 6.04415e-15 7.52423e+10 7.57488e+10 5.274e+10 5.29377e+10 3.95122e+10 3.97171e+10
4 32 4 4096 2.09715e+06 2.7943e-05 2.76757e-05 2.93235e-14 3.9652e-05 3.95478e-05 3.34086e-15 5.2765e-05 5.26588e-05 5.72665e-15 7.50511e+10 7.5776e+10 5.28889e+10 5.30283e+10 3.97451e+10 3.98253e+10
4 32 4 8192 4.1943e+06 5.5494e-05 5.51232e-05 2.98233e-14 7.9116e-05 7.89694e-05 6.79931e-15 0.000112147 0.000111253 1.08125e-13 7.55812e+10 7.60897e+10 5.30146e+10 5.3113e+10 3.74001e+10 3.77007e+10
4 32 4 16384 8.38861e+06 0.00011115 0.000109955 1.36287e-13 0.00015792 0.00015774 6.98202e-15 0.000210348 0.00021018 7.46594e-15 7.54711e+10 7.62912e+10 5.31194e+10 5.318e+10 3.98797e+10 3.99115e+10
4 32 4 32768 1.67772e+07 0.000221051 0.000219389 3.22895e-13 0.000322225 0.000321844 3.8838e-14 0.000420394 0.000420038 3.66585e-13 7.58975e+10 7.64726e+10 5.20668e+10 5.21283e+10 3.99083e+10 3.99421e+10
4 32 4 65536 3.35544e+07 0.000442856 0.000438718 2.82416e-12 0.000630666 0.000630363 2.66012e-14 0.000766185 0.000765713 6.58183e-14 7.57683e+10 7.6483e+10 5.32048e+10 5.32304e+10 4.37942e+10 4.38212e+10
4 32 4 131072 6.71089e+07 0.00183081 0.00173768 2.43064e-09 0.00177621 0.00173188 1.0202e-09 0.00273581 0.00268759 4.97265e-10 3.66553e+10 3.86198e+10 3.77822e+10 3.87492e+10 2.45298e+10 2.49699e+10
4 32 4 262144 1.34218e+08 0.00311093 0.00305046 1.36015e-09 0.00422852 0.00420199 3.82226e-10 0.0051941 0.00513009 8.57065e-10 4.31439e+10 4.39992e+10 3.17411e+10 3.19415e+10 2.58404e+10 2.61629e+10
4 32 8 1 1024 4.83e-07 3.28125e-07 4.81905e-15 4.02e-07 2.81969e-07 2.64134e-15 5.84e-07 3.48563e-07 1.552e-14 2.12008e+09 3.12076e+09 2.54726e+09 3.63161e+09 1.75342e+09 2.93778e+09
4 32 8 2 2048 2.37e-07 1.56688e-07 7.2659e-16 2.52e-07 1.87281e-07 7.43952e-16 2.55e-07 2.08281e-07 4.28952e-16 8.64135e+09 1.30706e+10 8.12698e+09 1.09354e+10 8.03137e+09 9.83286e+09
4 32 8 4 4096 2.6e-07 2.08031e-07 4.75655e-16 2.69e-07 2.24344e-07 4.86788e-16 4.4e-07 2.85e-07 3.0975e-15 1.57538e+10 1.96893e+10 1.52268e+10 1.82577e+10 9.30909e+09 1.43719e+10
4 32 8 8 8192 3.3e-07 2.64156e-07 6.93319e-16 5.766e-06 4.66188e-07 9.06438e-13 5.01e-07 3.67031e-07 2.55509e-15 2.48242e+10 3.10119e+10 1.42074e+09 1.75723e+10 1.63513e+10 2.23196e+10
4 32 8 16 16384 7.6e-07 4.68156e-07 4.33694e-15 5.56e-07 4.81406e-07 8.44429e-16 8.77e-07 6.29969e-07 6.42922e-15 2.15579e+10 3.49969e+10 2.94676e+10 3.40336e+10 1.86819e+10 2.60076e+10
4 32 8 32 32768 8.75e-07 7.20313e-07 2.44715e-15 4.051e-06 9.21563e-07 3.16242e-13 1.116e-06 1.03638e-06 1.41367e-15 3.74491e+10 4.54914e+10 8.08887e+09 3.5557e+10 2.9362e+10 3.16179e+10
4 32 8 64 65536 1.175e-06 1.10503e-06 1.99734e-15 1.48e-06 1.43378e-06 6.12233e-16 1.924e-06 1.82591e-06 1.42152e-15 5.57753e+10 5.93069e+10 4.42811e+10 4.57085e+10 3.40624e+10 3.58923e+10
4 32 8 128 131072 5.022e-06 2.05963e-06 2.85502e-13 2.722e-06 2.65513e-06 1.24573e-15 3.543e-06 3.46053e-06 1.69469e-15 2.60996e+10 6.36388e+10 4.81528e+10 4.93657e+10 3.69946e+10 3.78763e+10
4 32 8 256 262144 3.738e-06 3.68594e-06 6.43621e-16 8.114e-06 5.20219e-06 2.75612e-13 7.008e-06 6.743e-06 4.45775e-15 7.01295e+10 7.112e+10 3.23076e+10 5.03911e+10 3.74064e+10 3.88765e+10
4 32 8 512 524288 7.183e-06 7.09094e-06 2.59975e-15 1.0128e-05 1.00552e-05 1.15744e-15 1.3424e-05 1.33063e-05 3.48991e-15 7.29901e+10 7.39378e+10 5.17662e+10 5.21407e+10 3.9056e+10 3.94014e+10
4 32 8 1024 1.04858e+06 1.4032e-05 1.39061e-05 5.50033e-15 1.995e-05 1.98803e-05 1.45875e-15 2.6532e-05 2.64087e-05 6.57739e-15 7.47275e+10 7.54041e+10 5.25602e+10 5.27446e+10 3.95212e+10 3.97057e+10
4 32 8 2048 2.09715e+06 2.7963e-05 2.77318e-05 2.20903e-14 3.9676e-05 3.95828e-05 1.73001e-15 5.2795e-05 5.26669e-05 5.17802e-15 7.49974e+10 7.56227e+10 5.28569e+10 5.29813e+10 3.97225e+10 3.98192e+10
4 32 8 4096 4.1943e+06 5.5559e-05 5.52045e-05 4.8748e-14 7.9149e-05 7.90028e-05 4.9773e-15 0.000105419 0.000105225 1.42698e-14 7.54928e+10 7.59776e+10 5.29925e+10 5.30906e+10 3.9787e+10 3.98602e+10
4 32 8 8192 8.38861e+06 0.000110621 0.000110086 1.42941e-13 0.000157953 0.000157734 6.27265e-15 0.00021045 0.000210213 9.72104e-15 7.5832e+10 7.62003e+10 5.31083e+10 5.31821e+10 3.98603e+10 3.99053e+10
4 32 8 16384 1.67772e+07 0.000220523 0.000219572 3.96667e-13 0.000315489 0.000315329 6.33431e-15 0.000420258 0.00042012 9.71442e-15 7.60792e+10 7.64087e+10 5.31784e+10 5.32054e+10 3.99212e+10 3.99344e+10
4 32 8 32768 3.35544e+07 0.000440223 0.000438486 1.53611e-12 0.000641312 0.000640295 6.74026e-12 0.000774626 0.00077393 1.37904e-13 7.62214e+10 7.65234e+10 5.23215e+10 5.24047e+10 4.33169e+10 4.33559e+10
4 32 8 65536 6.71089e+07 0.00185617 0.001761 3.05291e-09 0.00176368 0.00171355 1.15463e-09 0.00267636 0.00261345 1.16563e-09 3.61544e+10 3.81085e+10 3.80505e+10 3.91636e+10 2.50747e+10 2.56783e+10
4 32 8 131072 1.34218e+08 0.0032226 0.00302733 2.30225e-09 0.00426898 0.00420789 7.74146e-10 0.00520832 0.00512765 1.22479e-09 4.1649e+10 4.43353e+10 3.14402e+10 3.18967e+10 2.57699e+10 2.61753e+10
4 32 8 262144 2.68435e+08 0.00528645 0.00520624 2.66546e-09 0.0094357 0.00934499 2.53989e-09 0.0103757 0.010241 3.21698e-09 5.0778e+10 5.15604e+10 2.84489e+10 2.87251e+10 2.58714e+10 2.62118e+10
4 32 16 1 2048 6.5e-07 4.67031e-07 1.09695e-14 4.81e-07 3.15344e-07 7.43616e-15 3.16e-07 2.16125e-07 1.45436e-15 3.15077e+09 4.38515e+09 4.2578e+09 6.4945e+09 6.48101e+09 9.476e+09
4 32 16 2 4096 4.19e-07 2.38344e-07 3.63541e-15 2.87e-07 2.37656e-07 6.22726e-16 4.29e-07 2.99969e-07 2.50578e-15 9.77566e+09 1.71853e+10 1.42718e+10 1.7235e+10 9.54779e+09 1.36548e+10
4 32 16 4 8192 3.39e-07 2.8825e-07 6.21937e-16 3.85e-07 3.32625e-07 5.93797e-16 6.89e-07 3.69031e-07 4.50872e-15 2.41652e+10 2.84198e+10 2.12779e+10 2.46283e+10 1.18897e+10 2.21987e+10
4 32 16 8 16384 5.33e-07 4.27969e-07 1.45659e-15 5.53e-07 4.76719e-07 7.96077e-16 7.39e-07 5.69687e-07 6.18921e-15 3.07392e+10 3.82832e+10 2.96275e+10 3.43683e+10 2.21705e+10 2.87596e+10
4 32 16 16 32768 1.8165e-05 2.24869e-06 8.39352e-12 1.081e-06 8.33281e-07 2.4552e-15 1.156e-06 1.05709e-06 1.28577e-15 1.80391e+09 1.45721e+10 3.03127e+10 3.93241e+10 2.8346e+10 3.09982e+10
4 32 16 32 65536 1.382e-06 1.28316e-06 9.40132e-16 1.605e-06 1.54159e-06 4.44337e-15 1.963e-06 1.89672e-06 2.84264e-15 4.74211e+10 5.10741e+10 4.08324e+10 4.25118e+10 3.33856e+10 3.45523e+10
4 32 16 64 131072 5.145e-06 2.26406e-06 2.69631e-13 2.849e-06 2.77572e-06 1.18495e-15 3.636e-06 3.52863e-06 2.8873e-15 2.54756e+10 5.78924e+10 4.60063e+10 4.72209e+10 3.60484e+10 3.71453e+10
4 32 16 128 262144 2.2378e-05 4.47172e-06 1.05658e-11 5.296e-06 5.23272e-06 1.28551e-15 6.927e-06 6.80906e-06 4.41656e-15 1.17144e+10 5.86226e+10 4.94985e+10 5.00971e+10 3.78438e+10 3.84993e+10
4 32 16 256 524288 7.52e-06 7.25647e-06 1.01675e-14 1.0202e-05 1.01465e-05 1.01988e-15 1.3469e-05 1.33695e-05 2.46825e-15 6.97191e+10 7.22511e+10 5.13907e+10 5.16718e+10 3.89255e+10 3.92153e+10
4 32 16 512 1.04858e+06 1.4239e-05 1.41146e-05 4.71024e-15 2.0077e-05 2.00029e-05 1.532e-15 2.6631e-05 2.65182e-05 4.54119e-15 7.36411e+10 7.42902e+10 5.22277e+10 5.24211e+10 3.93743e+10 3.95418e+10
4 32 16 1024 2.09715e+06 2.8176e-05 2.79176e-05 1.56564e-14 3.9749e-05 3.96742e-05 1.40992e-15 5.2884e-05 5.27355e-05 5.50463e-15 7.44304e+10 7.51194e+10 5.27599e+10 5.28593e+10 3.96557e+10 3.97674e+10
4 32 16 2048 4.1943e+06 5.5779e-05 5.55264e-05 3.75132e-14 7.9268e-05 7.91059e-05 5.85342e-15 0.000105527 0.000105353 1.03282e-14 7.5195e+10 7.55371e+10 5.2913e+10 5.30214e+10 3.97463e+10 3.9812e+10
4 32 16 4096 8.38861e+06 0.000110985 0.000110403 1.70573e-13 0.000158076 0.000157877 1.00855e-14 0.000210477 0.000210305 1.1624e-14 7.55833e+10 7.59815e+10 5.30669e+10 5.31338e+10 3.98552e+10 3.98878e+10
4 32 16 8192 1.67772e+07 0.000220702 0.000219771 5.03955e-13 0.000315596 0.000315412 6.19957e-15 0.000420539 0.000420222 1.29245e-14 7.60175e+10 7.63396e+10 5.31604e+10 5.31914e+10 3.98946e+10 3.99246e+10
4 32 16 16384 3.35544e+07 0.00044144 0.000438653 2.29696e-12 0.000641517 0.000641032 7.19241e-14 0.000750269 0.000750051 8.87973e-15 7.60113e+10 7.64943e+10 5.23048e+10 5.23444e+10 4.47232e+10 4.47362e+10
4 32 16 32768 6.71089e+07 0.00189002 0.0017739 3.51603e-09 0.00176845 0.00172762 1.10461e-09 0.00267477 0.00261734 1.11055e-09 3.5507e+10 3.78312e+10 3.79478e+10 3.88446e+10 2.50896e+10 2.56401e+10
4 32 16 65536 1.34218e+08 0.00308599 0.00302848 1.03593e-09 0.00428255 0.00424384 7.58876e-10 0.00519465 0.00513877 1.31273e-09 4.34926e+10 4.43186e+10 3.13406e+10 3.16265e+10 2.58377e+10 2.61186e+10
4 32 16 131072 2.68435e+08 0.00525139 0.00517101 2.46499e-09 0.0094294 0.00937309 1.28102e-09 0.0103684 0.0102753 3.17064e-09 5.1117e+10 5.19116e+10 2.84679e+10 2.8639e+10 2.58897e+10 2.61243e+10
4 32 16 262144 5.36871e+08 0.00966559 0.00950218 5.30637e-09 0.0197259 0.0196445 2.32411e-09 0.0206687 0.0205415 6.07402e-09 5.55446e+10 5.64998e+10 2.72165e+10 2.73293e+10 2.5975e+10 2.61359e+10
4 32 32 1 4096 5.52e-07 3.69031e-07 4.97209e-15 5.96e-07 3.70156e-07 6.58101e-15 5.41e-07 3.33375e-07 5.81073e-15 7.42029e+09 1.10993e+10 6.87248e+09 1.10656e+10 7.57116e+09 1.22865e+10
4 32 32 2 8192 4.77e-07 3.27781e-07 2.54742e-15 4.41e-07 3.56156e-07 8.63257e-16 6.61e-07 4.28219e-07 4.46092e-15 1.7174e+10 2.49923e+10 1.8576e+10 2.30011e+10 1.23933e+10 1.91304e+10
4 32 32 4 16384 5.84e-07 4.80437e-07 1.88225e-15 6.1e-07 5.44906e-07 5.08772e-16 7.43e-07 5.97375e-07 2.68298e-15 2.80548e+10 3.41023e+10 2.6859e+10 3.00676e+10 2.20511e+10 2.74267e+10
4 32 32 8 32768 8.82e-07 7.17219e-07 3.23255e-15 3.4334e-05 1.86509e-06 3.4008e-11 1.044e-06 9.42469e-07 1.47044e-15 3.71519e+10 4.56876e+10 9.54389e+08 1.75691e+10 3.1387e+10 3.47683e+10
