OMP: Warning #181: OMP_PROC_BIND: ignored because KMP_AFFINITY has been defined
OMP: Warning #181: OMP_PLACES: ignored because KMP_AFFINITY has been defined
TYPE=unsigned int
ENABLE_READ=1
ENABLE_WRITE=1
ENABLE_READWRITE=1
SHUFFLE_THREADS=0
REVERSE_THREADS=0
SHUFFLE_TRANSACTIONS=0
REVERSE_TRANSACTIONS=1
SHUFFLE_ACCESSES=0
REVERSE_ACCESSES=1
TEST_RANDOMICITY=0
Running with MNTh=32 and MNTr=1024 and MAL=262144
mquanta[B], num_threads, num_thransactions, length, memsize[B], read_max_time[s], read_avg_time[s], read_var_time, write_max_time[s], write_avg_time[s], write_var_time, readwrite_max_time[s], readwrite_avg_time[s], readwrite_var_time, read_max_bw[B/s], read_avg_bw[B/s], write_max_bw[B/s], write_avg_bw[B/s], readwrite_max_bw[B/s], readwrite_avg_bw[B/s], 
4 32 128 131072 2.14748e+09 0.0376217 0.0371663 9.34865e-08 0.081754 0.0813487 4.34332e-08 0.0828739 0.0823055 3.27347e-08 5.7081e+10 5.77804e+10 2.62676e+10 2.63985e+10 2.59127e+10 2.60916e+10
4 32 128 262144 4.29497e+09 0.0742675 0.0735319 3.23146e-07 0.164003 0.16312 1.71826e-07 0.165667 0.164861 1.56503e-07 5.7831e+10 5.84096e+10 2.61883e+10 2.63301e+10 2.59253e+10 2.6052e+10
4 32 256 1 32768 1.338e-06 1.22053e-06 2.73387e-15 1.595e-06 1.40972e-06 4.39876e-15 1.58e-06 1.44653e-06 2.18556e-15 2.44903e+10 2.68473e+10 2.05442e+10 2.32444e+10 2.07392e+10 2.26528e+10
4 32 256 2 65536 5.704e-06 2.42813e-06 3.47505e-13 2.803e-06 2.69428e-06 1.0712e-15 3.015e-06 2.83959e-06 4.67399e-15 1.14895e+10 2.69904e+10 2.33807e+10 2.43241e+10 2.17367e+10 2.30794e+10
4 32 256 4 131072 3.652e-06 3.45e-06 2.6635e-15 4.329e-06 4.21541e-06 2.43843e-15 4.529e-06 4.37425e-06 1.64669e-15 3.58905e+10 3.79919e+10 3.02777e+10 3.10936e+10 2.89406e+10 2.99645e+10
4 32 256 8 262144 5.731e-06 5.63819e-06 1.28353e-15 8.494e-06 7.178e-06 5.68385e-14 7.791e-06 7.64866e-06 2.23491e-15 4.57414e+10 4.64944e+10 3.08623e+10 3.65205e+10 3.3647e+10 3.42732e+10
4 32 256 16 524288 1.3883e-05 1.13271e-05 2.21026e-13 1.4659e-05 1.45632e-05 2.89407e-15 1.608e-05 1.59435e-05 2.82706e-15 3.77647e+10 4.62862e+10 3.57656e+10 3.6001e+10 3.2605e+10 3.28841e+10
4 32 256 32 1.04858e+06 2.3094e-05 2.27758e-05 2.13967e-14 2.7811e-05 2.76925e-05 4.16175e-15 3.0869e-05 3.07078e-05 4.55007e-15 4.54047e+10 4.6039e+10 3.77036e+10 3.7865e+10 3.39686e+10 3.41468e+10
4 32 256 64 2.09715e+06 4.1487e-05 4.10568e-05 6.99849e-14 5.4065e-05 5.39697e-05 1.85971e-15 6.2482e-05 6.22798e-05 9.40753e-15 5.05496e+10 5.10793e+10 3.87895e+10 3.8858e+10 3.35641e+10 3.36731e+10
4 32 256 128 4.1943e+06 7.921e-05 7.83273e-05 5.20089e-13 0.000109332 0.000109137 1.73048e-14 0.000121458 0.000121303 5.19909e-15 5.29517e+10 5.35484e+10 3.8363e+10 3.84315e+10 3.4533e+10 3.4577e+10
4 32 256 256 8.38861e+06 0.000155303 0.000153465 2.64366e-12 0.000214189 0.000213953 1.80669e-14 0.000239411 0.000239278 5.05904e-15 5.40145e+10 5.46614e+10 3.91645e+10 3.92076e+10 3.50385e+10 3.5058e+10
4 32 256 512 1.67772e+07 0.000307496 0.000303814 1.23618e-11 0.000430004 0.000428977 1.08514e-13 0.000490088 0.000488963 5.51232e-12 5.45608e+10 5.52221e+10 3.90164e+10 3.91099e+10 3.42331e+10 3.43119e+10
4 32 256 1024 3.35544e+07 0.00061219 0.00060479 5.12172e-11 0.000818178 0.000817406 2.16667e-13 0.000846076 0.0008458 8.67497e-15 5.48105e+10 5.54811e+10 4.10112e+10 4.10499e+10 3.96589e+10 3.96718e+10
4 32 256 2048 6.71089e+07 0.00164033 0.0016088 4.0524e-10 0.00185834 0.00183267 2.36168e-10 0.00261282 0.00257677 4.09654e-10 4.09119e+10 4.17135e+10 3.61123e+10 3.66181e+10 2.56845e+10 2.60437e+10
4 32 256 4096 1.34218e+08 0.00304885 0.00299866 8.55513e-10 0.00440685 0.00436345 1.21972e-09 0.00519125 0.00512222 1.09324e-09 4.40225e+10 4.47593e+10 3.04566e+10 3.07596e+10 2.58546e+10 2.6203e+10
4 32 256 8192 2.68435e+08 0.00542815 0.0053188 2.21588e-09 0.0096375 0.00956921 1.05343e-09 0.010481 0.0104029 2.30338e-09 4.94525e+10 5.04692e+10 2.78532e+10 2.8052e+10 2.56117e+10 2.58038e+10
4 32 256 16384 5.36871e+08 0.0098994 0.00973544 8.04422e-09 0.0199189 0.0198157 2.40772e-09 0.0208832 0.0206986 6.77419e-09 5.42327e+10 5.5146e+10 2.69528e+10 2.70932e+10 2.57083e+10 2.59375e+10
4 32 256 32768 1.07374e+09 0.0190754 0.0188454 2.66823e-08 0.0404746 0.0402252 1.72564e-08 0.0415895 0.0413162 1.48292e-08 5.62892e+10 5.69764e+10 2.65288e+10 2.66932e+10 2.58176e+10 2.59884e+10
4 32 256 65536 2.14748e+09 0.0375811 0.037091 1.06513e-07 0.0815938 0.0811196 6.2698e-08 0.0828923 0.0824702 5.35908e-08 5.71427e+10 5.78977e+10 2.63192e+10 2.64731e+10 2.59069e+10 2.60395e+10
4 32 256 131072 4.29497e+09 0.074276 0.0735661 3.19921e-07 0.163575 0.163055 1.51895e-07 0.165746 0.164897 1.26859e-07 5.78244e+10 5.83824e+10 2.62569e+10 2.63407e+10 2.59129e+10 2.60464e+10
4 32 256 262144 8.58993e+09 0.148152 0.146731 1.28354e-06 0.328549 0.327244 5.6864e-07 0.331745 0.330638 3.5e-07 5.79807e+10 5.85419e+10 2.61451e+10 2.62493e+10 2.58932e+10 2.59799e+10
4 32 512 1 65536 2.261e-06 2.15269e-06 2.85678e-15 2.653e-06 2.51031e-06 4.42115e-15 9.484e-06 2.94516e-06 1.40372e-12 2.89854e+10 3.04438e+10 2.47026e+10 2.61067e+10 6.91016e+09 2.22521e+10
4 32 512 2 131072 4.617e-06 4.52063e-06 2.22898e-15 5.377e-06 5.24831e-06 1.75946e-15 5.408e-06 5.25578e-06 1.99886e-15 2.8389e+10 2.89942e+10 2.43764e+10 2.49741e+10 2.42367e+10 2.49386e+10
4 32 512 4 262144 6.808e-06 6.72947e-06 1.16256e-15 8.382e-06 8.24178e-06 2.04761e-15 8.757e-06 8.5835e-06 2.32638e-15 3.85053e+10 3.89546e+10 3.12746e+10 3.18067e+10 2.99354e+10 3.05405e+10
4 32 512 8 524288 1.123e-05 1.11355e-05 1.31144e-15 1.4213e-05 1.41211e-05 1.84731e-15 1.5282e-05 1.51593e-05 1.85066e-15 4.66864e+10 4.70824e+10 3.68879e+10 3.71281e+10 3.43076e+10 3.45851e+10
4 32 512 16 1.04858e+06 2.2535e-05 2.23897e-05 2.39378e-15 2.9085e-05 2.8942e-05 3.69625e-15 3.1839e-05 3.1747e-05 1.90991e-15 4.6531e+10 4.6833e+10 3.60521e+10 3.62303e+10 3.29337e+10 3.30292e+10
4 32 512 32 2.09715e+06 4.6083e-05 4.56432e-05 4.47099e-14 5.5393e-05 5.52409e-05 2.89905e-15 6.1552e-05 6.12851e-05 1.23732e-14 4.55081e+10 4.59466e+10 3.78595e+10 3.79638e+10 3.40712e+10 3.42196e+10
4 32 512 64 4.1943e+06 8.2468e-05 8.18599e-05 2.28753e-13 0.000108398 0.000108122 1.55593e-14 0.000124745 0.000124412 7.94511e-15 5.08598e+10 5.12376e+10 3.86936e+10 3.87922e+10 3.3623e+10 3.3713e+10
4 32 512 128 8.38861e+06 0.000158073 0.000156516 1.99932e-12 0.000217496 0.000217286 1.69833e-14 0.000242523 0.000242388 9.11438e-15 5.30679e+10 5.35958e+10 3.8569e+10 3.86063e+10 3.45889e+10 3.46083e+10
4 32 512 256 1.67772e+07 0.000310323 0.000306737 1.08005e-11 0.000427759 0.000427479 2.89742e-14 0.000493023 0.000491269 9.2219e-12 5.40637e+10 5.46957e+10 3.92212e+10 3.92469e+10 3.40293e+10 3.41507e+10
4 32 512 512 3.35544e+07 0.000614728 0.000607495 4.90289e-11 0.000836536 0.00083588 1.77658e-13 0.00086421 0.0008552 6.75816e-12 5.45842e+10 5.52341e+10 4.01112e+10 4.01426e+10 3.88267e+10 3.92358e+10
4 32 512 1024 6.71089e+07 0.00165573 0.00161429 2.96605e-10 0.00187074 0.00184706 3.17865e-10 0.00259721 0.00254983 6.42012e-10 4.05314e+10 4.15717e+10 3.58729e+10 3.63329e+10 2.58388e+10 2.63189e+10
4 32 512 2048 1.34218e+08 0.00307872 0.00302169 8.026e-10 0.00444543 0.0043915 9.13265e-10 0.00519344 0.00513627 9.44192e-10 4.35952e+10 4.44181e+10 3.01923e+10 3.05631e+10 2.58437e+10 2.61314e+10
4 32 512 4096 2.68435e+08 0.00538599 0.00531238 1.93531e-09 0.00984559 0.0095644 5.47605e-09 0.0104625 0.0103686 2.73041e-09 4.98396e+10 5.05302e+10 2.72645e+10 2.80661e+10 2.56569e+10 2.58892e+10
4 32 512 8192 5.36871e+08 0.00988492 0.00974795 8.07446e-09 0.0199504 0.0198382 4.29013e-09 0.0208655 0.0207515 4.94097e-09 5.43121e+10 5.50753e+10 2.69102e+10 2.70625e+10 2.57301e+10 2.58715e+10
4 32 512 16384 1.07374e+09 0.01907 0.0188072 2.75398e-08 0.0405428 0.0403757 1.34417e-08 0.0416268 0.0413509 1.5879e-08 5.63051e+10 5.70921e+10 2.64842e+10 2.65938e+10 2.57945e+10 2.59666e+10
4 32 512 32768 2.14748e+09 0.0374143 0.0370022 1.07526e-07 0.0815371 0.0811801 4.30737e-08 0.0829038 0.0824996 3.53291e-08 5.73973e+10 5.80367e+10 2.63375e+10 2.64533e+10 2.59033e+10 2.60302e+10
4 32 512 65536 4.29497e+09 0.0741236 0.0733656 3.56373e-07 0.163916 0.163103 1.86392e-07 0.165708 0.165171 8.67118e-08 5.79434e+10 5.8542e+10 2.62023e+10 2.63328e+10 2.59189e+10 2.60031e+10
4 32 512 131072 8.58993e+09 0.147908 0.146405 1.348e-06 0.329544 0.328064 5.60496e-07 0.331083 0.329888 4.31164e-07 5.80762e+10 5.86724e+10 2.60661e+10 2.61837e+10 2.59449e+10 2.60389e+10
4 32 512 262144 1.71799e+10 0.295548 0.292945 5.20782e-06 0.660682 0.657787 1.71456e-06 0.66467 0.662054 1.5779e-06 5.81288e+10 5.86454e+10 2.60033e+10 2.61177e+10 2.58472e+10 2.59494e+10
4 32 1024 1 131072 4.194e-06 3.9675e-06 8.09387e-15 4.753e-06 4.62584e-06 3.94919e-15 5.411e-06 5.30988e-06 1.39923e-15 3.12523e+10 3.30364e+10 2.75767e+10 2.83347e+10 2.42232e+10 2.46846e+10
4 32 1024 2 262144 9.022e-06 8.92544e-06 1.49381e-15 1.05e-05 1.04009e-05 1.78327e-15 1.0455e-05 1.03908e-05 7.81438e-16 2.90561e+10 2.93704e+10 2.49661e+10 2.5204e+10 2.50736e+10 2.52286e+10
4 32 1024 4 524288 2.3818e-05 1.36329e-05 3.37559e-12 1.8932e-05 1.63835e-05 2.14219e-13 1.7177e-05 1.7017e-05 3.06159e-15 2.20123e+10 3.84576e+10 2.76932e+10 3.2001e+10 3.05227e+10 3.08097e+10
4 32 1024 8 1.04858e+06 2.2311e-05 2.21101e-05 2.14606e-15 2.8128e-05 2.80147e-05 3.11433e-15 3.2859e-05 3.0269e-05 2.2474e-13 4.69982e+10 4.74253e+10 3.72787e+10 3.74295e+10 3.19114e+10 3.46419e+10
4 32 1024 16 2.09715e+06 4.4665e-05 4.44942e-05 4.25567e-15 5.7746e-05 5.7669e-05 1.89678e-15 6.3677e-05 6.33849e-05 1.5936e-14 4.69529e+10 4.71331e+10 3.63168e+10 3.63653e+10 3.29342e+10 3.3086e+10
4 32 1024 32 4.1943e+06 9.2358e-05 9.09309e-05 2.92412e-13 0.000110597 0.000110444 8.69238e-15 0.000122607 0.000122391 6.69524e-15 4.54135e+10 4.61263e+10 3.79242e+10 3.79767e+10 3.42093e+10 3.42698e+10
4 32 1024 64 8.38861e+06 0.000183721 0.000170767 1.23454e-11 0.000215327 0.000215191 8.58648e-15 0.000248896 0.000248457 2.79643e-14 4.56595e+10 4.91232e+10 3.89575e+10 3.89822e+10 3.37033e+10 3.37628e+10
4 32 1024 128 1.67772e+07 0.000316256 0.000312876 8.65623e-12 0.000434804 0.000434418 2.91396e-14 0.000485024 0.000484474 8.50868e-14 5.30495e+10 5.36225e+10 3.85857e+10 3.862e+10 3.45905e+10 3.46297e+10
4 32 1024 256 3.35544e+07 0.000626286 0.000619135 4.49748e-11 0.0008231 0.000822571 9.66482e-14 0.000854242 0.000853919 3.11081e-14 5.35769e+10 5.41956e+10 4.07659e+10 4.07921e+10 3.92798e+10 3.92946e+10
4 32 1024 512 6.71089e+07 0.00164118 0.00160327 3.78902e-10 0.00190197 0.00186784 2.66758e-10 0.00257608 0.00253973 5.04333e-10 4.08907e+10 4.18575e+10 3.52839e+10 3.59286e+10 2.60508e+10 2.64236e+10
4 32 1024 1024 1.34218e+08 0.00308203 0.00302339 1.2639e-09 0.00441755 0.00437821 5.72818e-10 0.00519665 0.00511183 1.37091e-09 4.35485e+10 4.43931e+10 3.03829e+10 3.06558e+10 2.58278e+10 2.62563e+10
4 32 1024 2048 2.68435e+08 0.00540735 0.00530219 2.57632e-09 0.00961796 0.00956017 1.15852e-09 0.0105168 0.0103762 4.86316e-09 4.96427e+10 5.06273e+10 2.79098e+10 2.80785e+10 2.55244e+10 2.58703e+10
4 32 1024 4096 5.36871e+08 0.0099725 0.00977055 1.00764e-08 0.0199005 0.01978 5.28066e-09 0.0208265 0.0206731 4.75612e-09 5.38351e+10 5.49479e+10 2.69778e+10 2.71421e+10 2.57783e+10 2.59695e+10
4 32 1024 8192 1.07374e+09 0.0190715 0.0188245 2.90476e-08 0.0405929 0.040303 2.43671e-08 0.0416087 0.0413548 1.51292e-08 5.6301e+10 5.70396e+10 2.64514e+10 2.66417e+10 2.58057e+10 2.59642e+10
4 32 1024 16384 2.14748e+09 0.0374544 0.0370093 1.13163e-07 0.081776 0.0813433 3.98511e-08 0.0829629 0.0824621 3.19818e-08 5.73359e+10 5.80256e+10 2.62606e+10 2.64003e+10 2.58849e+10 2.60421e+10
4 32 1024 32768 4.29497e+09 0.0739797 0.0732045 4.17746e-07 0.163598 0.162971 1.63469e-07 0.165623 0.164871 1.24405e-07 5.8056e+10 5.86708e+10 2.62532e+10 2.63541e+10 2.59322e+10 2.60505e+10
4 32 1024 65536 8.58993e+09 0.147459 0.145848 1.57285e-06 0.32898 0.327414 5.92005e-07 0.331642 0.330388 3.51239e-07 5.82531e+10 5.88963e+10 2.61108e+10 2.62357e+10 2.59012e+10 2.59995e+10
4 32 1024 131072 1.71799e+10 0.295275 0.292367 5.85044e-06 0.659399 0.65701 1.97179e-06 0.664714 0.662523 1.14036e-06 5.81826e+10 5.87613e+10 2.60538e+10 2.61486e+10 2.58455e+10 2.5931e+10
4 32 1024 262144 3.43597e+10 0.594315 0.58585 2.2219e-05 1.31943 1.3154 4.93248e-06 1.33477 1.32963 4.89076e-06 5.7814e+10 5.86494e+10 2.60414e+10 2.61211e+10 2.5742e+10 2.58417e+10
