OMP: Warning #181: OMP_PROC_BIND: ignored because KMP_AFFINITY has been defined
OMP: Warning #181: OMP_PLACES: ignored because KMP_AFFINITY has been defined
TYPE=unsigned int
ENABLE_READ=1
ENABLE_WRITE=1
ENABLE_READWRITE=1
SHUFFLE_THREADS=0
REVERSE_THREADS=0
SHUFFLE_TRANSACTIONS=0
REVERSE_TRANSACTIONS=1
SHUFFLE_ACCESSES=0
REVERSE_ACCESSES=0
TEST_RANDOMICITY=0
Running with MNTh=32 and MNTr=1024 and MAL=262144
mquanta[B], num_threads, num_thransactions, length, memsize[B], read_max_time[s], read_avg_time[s], read_var_time, write_max_time[s], write_avg_time[s], write_var_time, readwrite_max_time[s], readwrite_avg_time[s], readwrite_var_time, read_max_bw[B/s], read_avg_bw[B/s], write_max_bw[B/s], write_avg_bw[B/s], readwrite_max_bw[B/s], readwrite_avg_bw[B/s], 
4 32 256 16 524288 1.1683e-05 1.14547e-05 8.39915e-15 1.4906e-05 1.47515e-05 6.98831e-15 1.6835e-05 1.53016e-05 4.28175e-13 4.48761e+10 4.57706e+10 3.5173e+10 3.55413e+10 3.11427e+10 3.42636e+10
4 32 256 32 1.04858e+06 2.3162e-05 2.28819e-05 1.9021e-14 2.8118e-05 2.79445e-05 1.06712e-14 2.7745e-05 2.72718e-05 6.07416e-14 4.52714e+10 4.58256e+10 3.7292e+10 3.75236e+10 3.77933e+10 3.8449e+10
4 32 256 64 2.09715e+06 4.1044e-05 4.05459e-05 9.63596e-14 5.4242e-05 5.41437e-05 4.65671e-15 5.0691e-05 5.03739e-05 2.1993e-14 5.10952e+10 5.17229e+10 3.86629e+10 3.87331e+10 4.13713e+10 4.16317e+10
4 32 256 128 4.1943e+06 7.8408e-05 7.73467e-05 4.95031e-13 0.000109116 0.000108815 1.71072e-14 9.7599e-05 9.69817e-05 5.15336e-14 5.34933e+10 5.42273e+10 3.84389e+10 3.85453e+10 4.29749e+10 4.32484e+10
4 32 256 256 8.38861e+06 0.000153838 0.000152176 2.17379e-12 0.000213858 0.000213646 2.19241e-14 0.000191642 0.00019114 7.12937e-14 5.45288e+10 5.51243e+10 3.92251e+10 3.9264e+10 4.37723e+10 4.38873e+10
4 32 256 512 1.67772e+07 0.000303778 0.000300378 9.72706e-12 0.000423779 0.000423522 3.60775e-14 0.000388276 0.00038757 1.91359e-13 5.52285e+10 5.58536e+10 3.95895e+10 3.96136e+10 4.32095e+10 4.32882e+10
4 32 256 1024 3.35544e+07 0.000604996 0.000598229 4.11529e-11 0.000819791 0.000818344 3.00999e-13 0.000668647 0.000667936 2.76172e-13 5.54622e+10 5.60896e+10 4.09305e+10 4.10028e+10 5.01826e+10 5.0236e+10
4 32 256 2048 6.71089e+07 0.00162945 0.00159937 2.1292e-10 0.00187133 0.00184178 2.86567e-10 0.00256895 0.00253393 6.93437e-10 4.11851e+10 4.19597e+10 3.58616e+10 3.64369e+10 2.61231e+10 2.64841e+10
4 32 256 4096 1.34218e+08 0.00307797 0.0030342 6.44925e-10 0.00442709 0.00438703 4.20944e-10 0.0051723 0.00509412 1.64573e-09 4.36059e+10 4.4235e+10 3.03174e+10 3.05942e+10 2.59493e+10 2.63476e+10
4 32 256 8192 2.68435e+08 0.00536007 0.00527943 1.43442e-09 0.00962013 0.00951969 2.33071e-09 0.0104523 0.0103205 3.31597e-09 5.00806e+10 5.08456e+10 2.79035e+10 2.81979e+10 2.5682e+10 2.60098e+10
4 32 256 16384 5.36871e+08 0.00974283 0.00962674 5.40441e-09 0.0198822 0.0197867 4.34098e-09 0.0206815 0.0205335 7.98525e-09 5.51042e+10 5.57687e+10 2.70026e+10 2.7133e+10 2.5959e+10 2.6146e+10
4 32 256 32768 1.07374e+09 0.0186499 0.0184321 2.03347e-08 0.0404479 0.0402008 2.40735e-08 0.0412673 0.0409889 2.31323e-08 5.75735e+10 5.8254e+10 2.65463e+10 2.67095e+10 2.60192e+10 2.61959e+10
4 32 256 65536 2.14748e+09 0.0365215 0.0360987 7.33387e-08 0.0818093 0.0814193 6.91169e-08 0.0827064 0.0822262 5.87753e-08 5.88005e+10 5.94893e+10 2.62499e+10 2.63756e+10 2.59652e+10 2.61168e+10
4 32 256 131072 4.29497e+09 0.0717679 0.0711254 2.17535e-07 0.163877 0.163053 1.44598e-07 0.164766 0.163853 2.23898e-07 5.98453e+10 6.03859e+10 2.62085e+10 2.63409e+10 2.60671e+10 2.62123e+10
4 32 256 262144 8.58993e+09 0.143231 0.141943 7.73966e-07 0.328716 0.327526 5.09457e-07 0.329891 0.328504 6.6797e-07 5.99727e+10 6.05167e+10 2.61318e+10 2.62267e+10 2.60387e+10 2.61486e+10
4 32 512 1 65536 2.562e-06 2.41194e-06 4.36675e-15 1.5036e-05 4.96788e-06 2.22351e-11 2.732e-06 2.65369e-06 1.93953e-15 2.558e+10 2.71715e+10 4.35861e+09 1.3192e+10 2.39883e+10 2.46962e+10
4 32 512 2 131072 5.535e-06 5.31138e-06 3.03224e-14 8.92e-06 6.03116e-06 2.84002e-13 6.061e-06 5.90797e-06 4.12841e-15 2.36806e+10 2.46776e+10 1.46942e+10 2.17325e+10 2.16255e+10 2.21856e+10
4 32 512 4 262144 8e-06 7.72369e-06 3.82028e-14 9.678e-06 9.41237e-06 4.0218e-14 9.48e-06 9.22306e-06 3.85006e-15 3.2768e+10 3.39403e+10 2.70866e+10 2.7851e+10 2.76523e+10 2.84227e+10
4 32 512 8 524288 1.5633e-05 1.28688e-05 2.83382e-13 1.6303e-05 1.6184e-05 1.2648e-14 1.611e-05 1.58392e-05 1.62633e-14 3.35373e+10 4.07412e+10 3.2159e+10 3.23955e+10 3.25443e+10 3.31007e+10
4 32 512 16 1.04858e+06 2.2807e-05 2.26667e-05 2.50036e-14 2.9472e-05 2.92486e-05 3.12817e-14 3.2622e-05 2.96267e-05 9.66825e-13 4.59761e+10 4.62607e+10 3.55787e+10 3.58505e+10 3.21432e+10 3.5393e+10
4 32 512 32 2.09715e+06 4.6066e-05 4.5559e-05 5.14346e-14 5.5691e-05 5.55432e-05 2.74398e-14 5.4876e-05 5.42544e-05 4.93861e-14 4.55249e+10 4.60316e+10 3.76569e+10 3.77572e+10 3.82162e+10 3.8654e+10
4 32 512 64 4.1943e+06 8.2094e-05 8.09268e-05 3.86e-13 0.000108274 0.000108124 1.05429e-14 0.00010244 0.000101389 1.26432e-13 5.10915e+10 5.18284e+10 3.87379e+10 3.87917e+10 4.0944e+10 4.13684e+10
4 32 512 128 8.38861e+06 0.000156533 0.000154914 1.83532e-12 0.000217536 0.000217284 1.32852e-14 0.000194499 0.000193995 6.65961e-14 5.359e+10 5.41501e+10 3.85619e+10 3.86067e+10 4.31293e+10 4.32415e+10
4 32 512 256 1.67772e+07 0.000308071 0.000304929 8.38003e-12 0.000427511 0.000427134 4.51527e-14 0.00039255 0.000385612 2.17763e-11 5.44589e+10 5.502e+10 3.92439e+10 3.92785e+10 4.27391e+10 4.35081e+10
4 32 512 512 3.35544e+07 0.000607367 0.000600866 3.84571e-11 0.000821158 0.000820522 1.11391e-13 0.000680028 0.000678423 3.60454e-13 5.52457e+10 5.58434e+10 4.08623e+10 4.0894e+10 4.93427e+10 4.94595e+10
4 32 512 1024 6.71089e+07 0.00164753 0.00161065 2.86622e-10 0.00186222 0.00183692 2.35444e-10 0.00257137 0.00252699 7.19207e-10 4.07331e+10 4.16656e+10 3.6037e+10 3.65333e+10 2.60985e+10 2.65568e+10
4 32 512 2048 1.34218e+08 0.0031225 0.00306614 6.44365e-10 0.00446444 0.0044119 7.09621e-10 0.00513922 0.0050893 9.22589e-10 4.29841e+10 4.37742e+10 3.00637e+10 3.04218e+10 2.61163e+10 2.63725e+10
4 32 512 4096 2.68435e+08 0.00535532 0.00529267 1.44938e-09 0.0096749 0.00957164 1.78131e-09 0.0104308 0.0103161 3.45465e-09 5.0125e+10 5.07184e+10 2.77455e+10 2.80449e+10 2.5735e+10 2.60209e+10
4 32 512 8192 5.36871e+08 0.00978046 0.00967355 6.10904e-09 0.0199641 0.0197932 5.40478e-09 0.0207423 0.0206261 4.93921e-09 5.48922e+10 5.54989e+10 2.68918e+10 2.71239e+10 2.5883e+10 2.60287e+10
4 32 512 16384 1.07374e+09 0.0187267 0.0184895 2.36429e-08 0.0404172 0.0402745 1.14214e-08 0.0412235 0.0410084 1.66908e-08 5.73373e+10 5.80731e+10 2.65664e+10 2.66606e+10 2.60469e+10 2.61835e+10
4 32 512 32768 2.14748e+09 0.0365345 0.0361762 7.27567e-08 0.0821315 0.0814646 5.76119e-08 0.0827254 0.0823202 6.12755e-08 5.87795e+10 5.93618e+10 2.61469e+10 2.6361e+10 2.59592e+10 2.60869e+10
4 32 512 65536 4.29497e+09 0.0719441 0.0712201 2.72814e-07 0.163362 0.162691 1.96622e-07 0.164651 0.163778 2.00967e-07 5.96987e+10 6.03055e+10 2.62912e+10 2.63995e+10 2.60852e+10 2.62243e+10
4 32 512 131072 8.58993e+09 0.143096 0.141819 9.05099e-07 0.32924 0.327675 4.4942e-07 0.329849 0.328212 6.17493e-07 6.00292e+10 6.05696e+10 2.60902e+10 2.62148e+10 2.6042e+10 2.61719e+10
4 32 512 262144 1.71799e+10 0.285665 0.283267 3.15415e-06 0.658241 0.655669 1.95943e-06 0.660821 0.658258 2.17872e-06 6.01399e+10 6.06489e+10 2.60997e+10 2.6202e+10 2.59978e+10 2.6099e+10
4 32 1024 1 131072 1.0975e-05 4.25616e-06 1.4946e-12 2.0826e-05 1.76156e-05 1.5485e-12 5.26e-06 5.12825e-06 3.57938e-15 1.19428e+10 3.07959e+10 6.29367e+09 7.44069e+09 2.49186e+10 2.55588e+10
4 32 1024 2 262144 1.0859e-05 1.05844e-05 1.05018e-13 1.7121e-05 1.19787e-05 9.4444e-13 1.1842e-05 1.16815e-05 4.34687e-15 2.41407e+10 2.47669e+10 1.53113e+10 2.18841e+10 2.21368e+10 2.2441e+10
4 32 1024 4 524288 1.7564e-05 1.5379e-05 3.12542e-13 1.9168e-05 1.86423e-05 1.46658e-13 1.856e-05 1.82938e-05 8.48213e-15 2.98501e+10 3.40912e+10 2.73523e+10 2.81235e+10 2.82483e+10 2.86593e+10
4 32 1024 8 1.04858e+06 2.5945e-05 2.54327e-05 1.32772e-13 3.2366e-05 3.21666e-05 4.33496e-14 3.1743e-05 3.14482e-05 2.68713e-14 4.04153e+10 4.12295e+10 3.23975e+10 3.25983e+10 3.30333e+10 3.3343e+10
4 32 1024 16 2.09715e+06 4.5443e-05 4.51563e-05 9.31904e-14 5.8521e-05 5.80798e-05 1.4791e-13 6.4932e-05 5.87002e-05 3.31826e-12 4.61491e+10 4.6442e+10 3.58359e+10 3.61081e+10 3.22977e+10 3.57265e+10
4 32 1024 32 4.1943e+06 9.2001e-05 9.06038e-05 4.43714e-12 0.000111548 0.000111146 1.50181e-13 0.000113229 0.000110062 8.95087e-13 4.55898e+10 4.62928e+10 3.76009e+10 3.77368e+10 3.70427e+10 3.81086e+10
4 32 1024 64 8.38861e+06 0.000164779 0.000162507 1.38315e-12 0.00022255 0.000216311 1.35522e-12 0.000207506 0.000202355 1.57563e-12 5.09082e+10 5.162e+10 3.76931e+10 3.87802e+10 4.04259e+10 4.14549e+10
4 32 1024 128 1.67772e+07 0.000313283 0.000309832 8.01654e-12 0.000434198 0.000433777 5.34321e-14 0.000398665 0.000397292 2.4431e-12 5.35529e+10 5.41494e+10 3.86396e+10 3.8677e+10 4.20835e+10 4.22289e+10
4 32 1024 256 3.35544e+07 0.000617723 0.000610568 3.57206e-11 0.000825334 0.000824299 2.29191e-13 0.00068351 0.000682399 2.89178e-13 5.43195e+10 5.49561e+10 4.06556e+10 4.07066e+10 4.90914e+10 4.91713e+10
4 32 1024 512 6.71089e+07 0.001676 0.00162562 5.94192e-10 0.00187147 0.00185159 2.89657e-10 0.0025822 0.00252763 8.62415e-10 4.00411e+10 4.12821e+10 3.58588e+10 3.62439e+10 2.5989e+10 2.65502e+10
4 32 1024 1024 1.34218e+08 0.00312312 0.00307998 7.00268e-10 0.00450423 0.00443912 1.25531e-09 0.00517835 0.00509052 1.39748e-09 4.29756e+10 4.35775e+10 2.97982e+10 3.02352e+10 2.5919e+10 2.63662e+10
4 32 1024 2048 2.68435e+08 0.00542652 0.00534011 1.89896e-09 0.00966392 0.00958267 2.40878e-09 0.0104092 0.0103382 2.85645e-09 4.94673e+10 5.02677e+10 2.77771e+10 2.80126e+10 2.57883e+10 2.59653e+10
4 32 1024 4096 5.36871e+08 0.0098334 0.00972293 5.73185e-09 0.0199166 0.0197959 4.9804e-09 0.0206603 0.0205215 7.21904e-09 5.45967e+10 5.5217e+10 2.69559e+10 2.71204e+10 2.59856e+10 2.61614e+10
4 32 1024 8192 1.07374e+09 0.0188053 0.018576 2.42242e-08 0.0405657 0.04034 1.2592e-08 0.041286 0.0409591 2.30767e-08 5.70979e+10 5.78026e+10 2.64692e+10 2.66173e+10 2.60074e+10 2.62149e+10
4 32 1024 16384 2.14748e+09 0.0366811 0.0362869 7.7757e-08 0.0818697 0.0815363 3.47451e-08 0.082957 0.0821747 6.82574e-08 5.85447e+10 5.91807e+10 2.62305e+10 2.63378e+10 2.58867e+10 2.61331e+10
4 32 1024 32768 4.29497e+09 0.0720181 0.071285 3.08101e-07 0.163649 0.162755 1.58272e-07 0.164638 0.163917 1.69153e-07 5.96373e+10 6.02507e+10 2.6245e+10 2.63891e+10 2.60873e+10 2.6202e+10
4 32 1024 65536 8.58993e+09 0.143156 0.141759 1.11169e-06 0.328504 0.327123 5.5418e-07 0.329729 0.328555 4.91058e-07 6.00039e+10 6.05953e+10 2.61486e+10 2.6259e+10 2.60515e+10 2.61446e+10
4 32 1024 131072 1.71799e+10 0.285372 0.282759 3.97735e-06 0.658736 0.656531 1.79225e-06 0.661255 0.658621 2.24993e-06 6.02017e+10 6.0758e+10 2.608e+10 2.61676e+10 2.59807e+10 2.60846e+10
4 32 1024 262144 3.43597e+10 0.570261 0.565763 1.25558e-05 1.31919 1.31395 7.76343e-06 1.32271 1.31651 7.89907e-06 6.02526e+10 6.07317e+10 2.60461e+10 2.61501e+10 2.59767e+10 2.6099e+10
